created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 13 02:10:14 +0000 2023;1,71265E+18;Relawan mengatakan bahwa sikap Anies Sopan dan  percaya diri bisa menang dalam pemilu 2024 #AniesSopan;0;0;0;0;in;568924108;1,71265E+18;isa_angkama;https://twitter.com/isa_angkama/status/1712651928906399786
Fri Oct 13 02:00:37 +0000 2023;1,71265E+18;Bey Machmudin Optimistis Pemilu 2024 di Jabar Kondusif Simulasi Pemilu Libatkan Seribu Personel  Selengkapnya di https://t.co/EmHeFTWhuA #JabarJuaraIndonesiaJuara #JabarJuaraLahirBatin https://t.co/CzxWgrtIEm;0;1;1;0;in;792767288;1,71265E+18;jabarprovgoid;https://twitter.com/jabarprovgoid/status/1712649510445617574
Thu Oct 12 23:24:56 +0000 2023;1,71261E+18;gubernur-bey-machmudin-optimistis-pemilu-2024-di-jabar-kondusif https://t.co/ZaLGOwIBLR;0;0;0;0;in;9,77522E+17;1,71261E+18;beritainspirat1;https://twitter.com/beritainspirat1/status/1712610332483744217
Thu Oct 12 22:36:28 +0000 2023;1,7126E+18;@uncdeep @DPP_PKB Pemilu 2024 ini saya kira motivasi @DPP_PKB jauh berlipat utk menang mutlak di Jawa Timur karena ketumnya menjadi figur sentral dalam pilpres (sbg Cawapres). Lihat aja pergerakannya @cakimiNOW saat ini.;0;0;0;0;in;2254463648;1,71248E+18;teman_siswa;https://twitter.com/teman_siswa/status/1712598135711965313
Thu Oct 12 13:55:18 +0000 2023;1,71247E+18;Film 'Kerjalah Janji' bertujuan membangun kesadaran bersama menjadikan Pemilu sebagai sarana integrasi bangsa. Selain itu diharapkan dapat dinikmati oleh masyarakat luas, terutama mereka yang akan menggunakan hak pilih pada Pemilu 2024.  #BandungUnggul #BersatuBerkaryaKolaborasi https://t.co/pbJDqo56Y0;0;0;0;1;in;1933882213;1,71247E+18;halo_bandung;https://twitter.com/halo_bandung/status/1712466978500383215
Thu Oct 12 12:06:34 +0000 2023;1,71244E+18;1. #TemanPemilih, KPU Provinsi Jawa Barat melaksanakan Rapat Koordinasi Evaluasi Daftar Pemilih Tambahan (DPTb) Pemilu Tahun 2024 Periode September 2023 di Wilayah III Cirebon. Rabu (11/10/2023)  Kegiatan dibuka oleh Ketua Divisi Data dan Informasi KPU Provinsi Jawa Barat,... https://t.co/p0l61FB22Z;0;1;0;1;in;2799271884;1,71244E+18;kpu_jabarprov;https://twitter.com/kpu_jabarprov/status/1712439613690876253
Thu Oct 12 12:02:26 +0000 2023;1,71244E+18;Yuk join gaess !!  Topic: MARI BERPOLITIK MENUJU PEMILU 2024 Tanggal : Oct 12, 2023  Pukul 19:00  Join Zoom Meeting https://t.co/mHj16EP08g  Meeting ID: 825 6692 6244 Passcode: 054967 ____ Saw X Gibran Kamis Yahudi Sore MotoGP https://t.co/xJ4haoRmpZ;0;0;0;1;in;1,31198E+18;1,71244E+18;Virgin_97;https://twitter.com/Virgin_97/status/1712438576804450685
Thu Oct 12 12:01:37 +0000 2023;1,71244E+18;Yuk join gaess !!  Topic: MARI BERPOLITIK MENUJU PEMILU 2024 Tanggal : Oct 12, 2023  Pukul 19:00  Join Zoom Meeting https://t.co/BbtQLN8ZYd  Meeting ID: 825 6692 6244 Passcode: 054967 ____ Saw X Gibran Kamis Yahudi Sore MotoGP https://t.co/fBTwRBfnH7;0;0;0;0;in;1,21422E+18;1,71244E+18;CleoDevira99;https://twitter.com/CleoDevira99/status/1712438368477560995
Thu Oct 12 11:33:33 +0000 2023;1,71243E+18;2. Rapat yang dipimpin oleh Kapolres Karawang AKBP Wirdhanto Hadicaksono ini digelar dalam rangka mempersiapkan pengamanan Pemilu Tahun 2024. Rapat ini juga turut mengundang jajaran Forkopimda di lingkup Kabupaten Karawang. . . #KPUMelayani #PemiluSerentak2024 #AkurSauyunan https://t.co/UxwPA0rVxJ;0;0;0;0;in;2799271884;1,71243E+18;kpu_jabarprov;https://twitter.com/kpu_jabarprov/status/1712431307723284735
Thu Oct 12 11:15:27 +0000 2023;1,71243E+18;3. Mempersiapkan Pemilu Tahun 2024 ini membahas terkait peta potensi kerawanan Pemilu Tahun 2024 di Kabupaten Cianjur serta rekomendasi yang ditawarkan.  . . #KPUMelayani #PemiluSerentak2024 #AkurSauyunan;0;0;0;0;in;2799271884;1,71243E+18;kpu_jabarprov;https://twitter.com/kpu_jabarprov/status/1712426750553256294
