created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 19 17:56:21 +0000 2023;1737170017479721224;"_riverheaven: Bismillahirrahmanirrahim Malam ini Debat Capres yaaaK ? Semangat Pak Ganjar. Kami bersamamu Gerak Cepat Indonesia Lebih Baik 🇮🇩 hENdl0elhi   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1220395491222937600;1737170017479721224;Surajsi57937299;https://twitter.com/Surajsi57937299/status/1737170017479721224
Tue Dec 19 17:55:22 +0000 2023;1737169766824227048;"Setelah debat capres perdana..😬 https://t.co/ZDlnhX1AfP";0;0;0;0;in;465420678;1737169766824227048;furqonelwe;https://twitter.com/furqonelwe/status/1737169766824227048
Tue Dec 19 17:52:25 +0000 2023;1737169027603071209;"Poin plus debat capres sementara   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1257568998855753728;1737169027603071209;SukhadevKarvek2;https://twitter.com/SukhadevKarvek2/status/1737169027603071209
Tue Dec 19 17:49:22 +0000 2023;1737168256904147220;"Capres-cawapres gaada debat masalah el nino nih? Meskipun fenomena alam dari ratusan taun yg lalu, tetep penting, relevan, dan urgen buat saat ini palagi pemilu  Alias kontol panas pol jancok";0;0;0;0;in;1056226406080831488;1737168256904147220;PplRndm;https://twitter.com/PplRndm/status/1737168256904147220
Tue Dec 19 17:48:42 +0000 2023;1737168089354043501;"Calon presiden nomor urut 3, Ganjar Pranowo mengatakan "kita ingin membangun Indonesia yang hebat dengan SDM yang unggul" Selengkapnya: D6fcIAjpFk DebatCapres DebatPilpres2024 MedcomID 4bvCB3qdSJ   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1364454284734046212;1737168089354043501;ShokindraSingh3;https://twitter.com/ShokindraSingh3/status/1737168089354043501
Tue Dec 19 17:43:49 +0000 2023;1737166862373261642;"aufiqurahmanK andre_rosiade KPU_ID #Ganjarpranowo __AnakKolong Nonton debat tuh biar tau kualitas capres lu kayak apa...😂😂   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1336346602215145474;1737166862373261642;ShabazK94108375;https://twitter.com/ShabazK94108375/status/1737166862373261642
Tue Dec 19 17:43:04 +0000 2023;1737166672681930850;"@honeywoon95 smsm ada cherry magic n debat capres😭😭😭";0;1;0;0;ht;1382605214159491073;1737164192803901829;aprilboyhwa;https://twitter.com/aprilboyhwa/status/1737166672681930850
Tue Dec 19 17:42:30 +0000 2023;1737166529157042562;"Tadi di kantor EO debat antara Nelfi, bg meydu dan bg ryan membahas capres 🤣 Seseru itu trnyata yaa dengan pilihan masing masing sampe gk ingat pulang tiba2 udah jam 10 malam aja 😂";0;0;0;0;in;245447109;1737166529157042562;Nelfi_ufi;https://twitter.com/Nelfi_ufi/status/1737166529157042562
Tue Dec 19 17:42:12 +0000 2023;1737166456633065687;"officialinews_ Semangat Capres Paai Perindo! Arsjad Rasjid meminta doa agar Ganjar Pranowo sukses dalam debat.   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1421699242297462784;1737166456633065687;Rushike60428707;https://twitter.com/Rushike60428707/status/1737166456633065687
Tue Dec 19 17:42:06 +0000 2023;1737166430397960455;"@OJlaban @Demokrat @AgusYudhoyono Jurus menghindari debat capres ya @Andiarief__";0;0;0;0;in;1179824329;1737144618826060058;juarajuntak;https://twitter.com/juarajuntak/status/1737166430397960455
Tue Dec 19 17:39:55 +0000 2023;1737165881971503498;"lapor gub sangat membantu kami warga semarang, semoga seluruh indonesia bisa merasakan juga nanti di era GanjarMahfud2024 DebatCapres GanjarSikatKorupsi GanjarMahfudM3nang   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1302926064746979333;1737165881971503498;Ramande33911649;https://twitter.com/Ramande33911649/status/1737165881971503498
Tue Dec 19 17:38:48 +0000 2023;1737165597698347063;"Serangan  ke Capres Abadi mantap jiwa. Keren . Jika Capresku Ganjar tdk masuk diputaran kedua. Saya akan dukung anda. DebatCapres   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1110390389645570048;1737165597698347063;SachinI58082402;https://twitter.com/SachinI58082402/status/1737165597698347063
Tue Dec 19 17:37:54 +0000 2023;1737165373991010353;"Visi-Misi paslon no.3 Ganjar DebatCapres "Memperhatikan kesetaraan, lapangan pekerjaan dan akses internet untuk belajar. Pemerintah harus bersih dari korupsi!" DebatRiangGembira YaKeUCGyZw   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1714177825794826241;1737165373991010353;raviccanti78461;https://twitter.com/raviccanti78461/status/1737165373991010353
Tue Dec 19 17:37:26 +0000 2023;1737165255736754393;"officialinews_ Semangat Capres Paai Perindo! Arsjad Rasjid meminta doa agar Ganjar Pranowo sukses dalam debat.   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1357375200082292740;1737165255736754393;RamuRat13349692;https://twitter.com/RamuRat13349692/status/1737165255736754393
Tue Dec 19 17:36:30 +0000 2023;1737165020805390554;"Ganjar Mahfud MD 🤟 siap Debat Capres dan Cawapres DebatCapres 6fZQZeioGG   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1431935714149625857;1737165020805390554;Rakesh368405052;https://twitter.com/Rakesh368405052/status/1737165020805390554
Tue Dec 19 17:35:45 +0000 2023;1737164832959275403;"DebatCapres DebatCapres2023 DebatPilpres2024 GanjarSikatKorupsi GanjarMahfud2024 🐂🐂🔥🔥❤️❤️ HvcT5rvWlg   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1357375200082292740;1737164832959275403;RamuRat13349692;https://twitter.com/RamuRat13349692/status/1737164832959275403
Tue Dec 19 17:32:57 +0000 2023;1737164128299409663;"Visi-Misi paslon no.3 Ganjar DebatCapres "Memperhatikan kesetaraan, lapangan pekerjaan dan akses internet untuk belajar. Pemerintah harus bersih dari korupsi!" DebatRiangGembira YaKeUCGyZw   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;3035927570;1737164128299409663;RajeshK61964484;https://twitter.com/RajeshK61964484/status/1737164128299409663
Tue Dec 19 17:32:17 +0000 2023;1737163961131504058;"4489. joki analisis filsuf ibnu sina 4490. joki PAI ( Debat Capres ) https://t.co/6vq1krH4C6";0;0;0;0;in;1347072199216173059;1737163961131504058;jasatugasmurce;https://twitter.com/jasatugasmurce/status/1737163961131504058
Tue Dec 19 17:32:04 +0000 2023;1737163904651047043;"@yusuf_dumdum @Puspen_TNI Artinya debat capres vs menhan.";0;0;0;0;in;1604467920176058368;1736921386688618716;Retnonin8Endang;https://twitter.com/Retnonin8Endang/status/1737163904651047043
Tue Dec 19 17:32:01 +0000 2023;1737163893188014449;"@edwardsuhadi Semenjak pasca debat capres, belum lengkap malem malem scroll hp tanpa dapet blunder baru dari 02 🥹🥹";0;0;0;0;in;1699744787690356737;1737151403934822797;yourkdramarama;https://twitter.com/yourkdramarama/status/1737163893188014449
Tue Dec 19 17:31:03 +0000 2023;1737163649058308145;"Ganjar: Kita Ingin Bangun Indonesia Hebat, Tentu Kemajuan Harus Lebih Sat Set. zlRJcaNQs3 Saksikan Live Repo Debat Capres di QTsDmh65Pt C4Mjv1yG69   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1038757612261711872;1737163649058308145;PrabhSa59137842;https://twitter.com/PrabhSa59137842/status/1737163649058308145
Tue Dec 19 17:29:21 +0000 2023;1737163221726040115;"@ariyadifebri Tni aktif ikut debat capres tapi tidak disanksi bawaslu";0;0;0;0;in;828882047921856512;1737013402558706110;erdamia;https://twitter.com/erdamia/status/1737163221726040115
Tue Dec 19 17:28:46 +0000 2023;1737163073872339290;"Ganjar Mahfud MD 🤟 siap Debat Capres dan Cawapres DebatCapres 6fZQZeioGG   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1323254851674005507;1737163073872339290;Prakash41615224;https://twitter.com/Prakash41615224/status/1737163073872339290
Tue Dec 19 17:28:19 +0000 2023;1737162958990348778;"Visi-Misi paslon no.3 Ganjar DebatCapres "Memperhatikan kesetaraan, lapangan pekerjaan dan akses internet untuk belajar. Pemerintah harus bersih dari korupsi!" DebatRiangGembira YaKeUCGyZw   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1242702057607331841;1737162958990348778;Prabhas73817490;https://twitter.com/Prabhas73817490/status/1737162958990348778
Tue Dec 19 17:27:33 +0000 2023;1737162767268815224;"Sejauh ini pak ganjar tenang banget dalam beanya dan menjawab, semangat terus ya pak! DebatCapres GanjarMahfud2024   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;777762561022234624;1737162767268815224;prakash11154042;https://twitter.com/prakash11154042/status/1737162767268815224
Tue Dec 19 17:26:22 +0000 2023;1737162468932067767;"Serangan  ke Capres Abadi mantap jiwa. Keren . Jika Capresku Ganjar tdk masuk diputaran kedua. Saya akan dukung anda. DebatCapres   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1279085734574436352;1737162468932067767;Pavanchitturi14;https://twitter.com/Pavanchitturi14/status/1737162468932067767
